date,PM2.5,PM10,NO2,SO2,CO,O3,temperature,humidity,wind_speed,AQI
2020-06-07,96.533,123.837,41.178,22.101,1.668,37.722,26.762,76.313,7.554,93.653
2020-06-08,100.201,137.422,34.556,26.525,1.185,28.910,28.349,76.846,3.920,98.238
2020-06-09,97.415,124.095,44.920,23.035,0.826,29.394,32.752,43.832,5.561,94.920
2020-06-10,94.427,133.073,44.077,10.790,0.857,37.637,27.358,40.498,5.656,95.951
2020-06-11,98.416,118.884,46.494,26.524,1.304,41.639,28.667,85.234,7.059,94.172
2020-06-12,98.748,113.028,42.655,20.676,1.083,39.108,28.421,32.640,5.487,91.813
2020-06-13,99.959,126.557,63.483,19.740,1.171,22.535,28.086,74.084,4.715,100.643
2020-06-14,93.597,128.571,31.777,21.407,1.684,29.531,25.845,32.785,5.827,91.725
2020-06-15,86.573,125.251,26.315,18.275,0.990,31.943,27.225,80.274,6.132,86.125
2020-06-16,88.584,116.805,36.855,21.135,1.218,28.182,26.930,84.325,1.894,86.705
2020-06-17,96.561,124.062,27.456,17.041,1.626,32.715,27.280,47.845,1.323,90.990
2020-06-18,79.870,130.166,28.060,26.371,1.281,35.744,29.966,34.436,1.061,84.597
2020-06-19,88.850,126.435,31.989,19.432,0.718,37.020,32.249,58.841,3.305,88.753
2020-06-20,82.246,128.117,32.622,18.087,1.352,41.801,24.276,47.908,4.235,86.083
2020-06-21,85.114,118.997,32.363,15.375,0.851,27.694,25.452,55.028,5.117,84.729
2020-06-22,94.602,136.820,44.146,21.344,1.622,20.452,23.983,69.899,7.685,97.176
2020-06-23,85.391,112.744,35.950,20.936,0.953,32.508,26.849,42.590,2.981,83.709
2020-06-24,83.721,128.784,38.564,21.942,2.091,43.187,24.502,51.417,6.207,88.209
2020-06-25,71.957,135.128,47.154,14.864,1.640,26.661,26.665,76.954,4.485,85.948
2020-06-26,88.292,127.518,33.869,11.994,0.961,34.808,29.085,68.626,2.151,89.175
2020-06-27,86.970,120.082,37.884,23.128,1.206,34.870,18.025,49.577,5.115,87.087
2020-06-28,98.597,116.223,42.926,27.423,1.426,31.340,26.906,69.858,7.754,92.750
2020-06-29,78.312,131.265,24.467,14.868,1.435,30.048,23.878,75.919,1.432,83.429
2020-06-30,82.011,106.071,20.921,27.947,1.333,23.536,26.467,65.549,4.305,77.011
2020-07-01,81.737,109.998,42.769,21.420,1.576,14.028,22.225,44.370,0.887,82.421
2020-07-02,91.845,115.121,43.936,19.965,1.163,22.217,28.331,30.015,2.909,89.246
2020-07-03,77.947,130.871,56.514,18.012,1.090,27.268,27.310,78.171,5.155,89.537
2020-07-04,80.426,121.690,41.265,13.077,1.096,37.682,26.103,79.358,6.808,84.973
2020-07-05,82.542,107.611,46.558,24.939,1.458,29.278,26.606,71.856,5.977,82.866
2020-07-06,78.657,113.588,38.436,16.122,1.310,26.367,21.818,34.595,3.971,81.092
2020-07-07,73.079,109.949,42.378,16.101,1.287,23.763,22.025,65.113,7.319,78.000
2020-07-08,77.690,108.396,53.338,24.960,1.439,34.598,25.970,79.261,2.770,82.032
2020-07-09,84.215,124.686,23.008,10.585,0.585,39.509,21.239,53.380,6.155,84.115
2020-07-10,66.904,100.584,43.309,12.382,1.293,37.444,27.709,41.880,4.055,72.289
2020-07-11,75.671,129.796,57.085,19.909,1.266,34.243,22.232,65.258,7.240,88.191
2020-07-12,68.499,121.399,42.256,21.466,1.701,19.671,24.539,79.578,6.481,79.120
2020-07-13,83.155,123.435,53.205,22.424,0.741,27.538,29.163,32.932,7.261,89.249
2020-07-14,60.905,107.310,34.966,18.491,1.667,43.631,20.578,65.817,2.107,69.639
2020-07-15,68.118,109.855,39.744,32.652,1.223,37.854,22.736,68.590,5.511,74.964
2020-07-16,75.108,96.440,40.268,18.861,1.347,19.237,25.526,66.142,6.038,74.540
2020-07-17,84.117,104.945,22.259,18.846,1.703,29.611,25.052,69.002,6.068,77.994
2020-07-18,70.573,114.552,30.655,16.015,1.368,32.542,21.049,67.883,4.280,75.783
2020-07-19,66.165,122.002,31.225,20.620,1.320,24.665,20.319,37.824,0.584,75.928
2020-07-20,85.167,97.399,46.577,23.075,1.273,13.836,21.007,44.096,2.461,81.119
2020-07-21,58.048,104.249,46.977,26.018,1.055,30.692,25.887,67.140,2.925,69.694
2020-07-22,51.558,105.827,42.592,12.554,1.191,24.486,20.546,31.062,6.890,66.046
2020-07-23,72.189,92.822,46.593,18.770,0.985,24.513,21.457,68.085,6.807,73.260
2020-07-24,64.176,112.138,38.687,22.234,1.187,27.517,19.784,69.923,1.285,73.467
2020-07-25,59.549,98.433,49.615,22.935,0.499,29.064,23.023,44.350,7.624,69.228
2020-07-26,72.917,103.171,40.070,20.033,1.329,29.936,21.217,65.888,1.868,75.424
2020-07-27,68.735,100.062,40.463,22.712,1.163,23.812,17.585,62.045,3.608,72.479
2020-07-28,61.810,96.150,37.875,15.955,1.099,28.459,17.534,45.641,2.114,67.325
2020-07-29,55.623,103.439,45.476,27.790,1.266,17.698,14.293,57.778,6.952,67.938
2020-07-30,72.391,100.824,36.630,24.963,0.770,32.177,17.643,84.577,6.121,73.769
2020-07-31,70.164,98.738,47.811,13.275,1.779,10.006,22.369,55.596,3.151,74.266
2020-08-01,63.725,94.653,30.943,14.624,1.169,27.974,23.811,67.791,5.614,66.447
2020-08-02,78.851,104.620,31.209,14.765,1.156,36.434,21.749,32.121,1.883,77.053
2020-08-03,55.082,117.453,45.499,23.390,0.910,22.585,21.211,34.668,3.367,71.877
2020-08-04,51.008,101.813,39.292,13.576,1.207,35.015,19.025,34.878,3.328,63.906
2020-08-05,57.252,109.879,36.369,18.345,1.616,38.090,21.587,76.694,2.285,68.863
2020-08-06,62.002,85.525,47.120,22.274,1.511,6.845,19.981,51.015,7.072,66.083
2020-08-07,63.898,100.521,35.142,19.669,1.456,28.940,24.397,43.657,5.591,69.134
2020-08-08,59.612,87.491,38.398,21.294,1.364,9.870,18.552,74.839,2.600,63.733
2020-08-09,63.954,83.224,51.194,14.671,1.092,29.173,22.741,40.198,2.316,67.183
2020-08-10,50.726,90.134,52.313,22.974,0.765,29.950,21.202,44.790,0.635,62.866
2020-08-11,71.895,108.989,52.579,16.934,1.140,12.622,20.655,55.856,3.099,79.160
2020-08-12,59.301,106.118,37.743,18.377,1.129,43.474,12.285,49.886,4.451,69.034
2020-08-13,68.515,98.603,49.846,21.189,1.515,32.002,20.980,65.124,2.583,73.808
2020-08-14,61.943,80.408,32.408,20.515,1.293,24.057,17.685,50.270,5.753,61.576
2020-08-15,62.487,93.342,32.745,20.120,1.684,40.258,16.612,53.577,3.588,65.795
2020-08-16,63.028,97.898,21.196,16.247,1.559,17.431,13.374,81.773,2.872,65.123
2020-08-17,61.695,96.221,53.383,18.502,1.063,21.396,17.688,83.072,7.543,70.390
2020-08-18,62.905,75.619,33.088,20.011,0.661,13.904,17.688,79.663,2.471,60.756
2020-08-19,68.053,84.753,38.988,13.125,1.616,42.607,13.564,81.890,3.487,67.250
2020-08-20,58.656,92.623,32.717,17.687,1.608,32.326,12.941,64.184,3.367,63.658
2020-08-21,62.426,98.242,45.561,21.938,0.790,34.616,18.711,68.774,2.309,69.798
2020-08-22,55.713,70.541,36.995,13.613,1.653,32.107,19.759,63.430,2.131,56.418
2020-08-23,67.635,90.512,29.561,25.783,1.315,34.016,17.609,77.135,2.768,66.884
2020-08-24,50.394,93.204,43.533,26.348,1.248,30.547,20.388,63.060,6.982,61.865
2020-08-25,69.911,99.917,28.530,13.774,1.684,31.896,16.575,36.665,6.253,70.637
2020-08-26,54.888,98.006,33.301,26.788,1.603,30.753,16.573,78.575,5.607,63.506
2020-08-27,43.476,96.568,23.145,19.282,1.395,25.740,13.890,75.635,3.928,55.337
2020-08-28,55.667,82.417,28.608,22.093,1.342,29.674,11.867,79.218,4.308,58.280
2020-08-29,48.922,71.019,41.428,17.517,1.385,31.915,22.021,41.426,2.504,54.052
2020-08-30,60.831,85.859,24.284,24.615,1.080,30.774,19.762,46.297,1.057,61.030
2020-08-31,48.628,99.507,28.151,22.030,1.183,19.656,12.105,47.745,2.983,59.796
2020-09-01,50.030,103.134,39.981,15.929,0.929,20.585,16.667,60.485,4.217,63.952
2020-09-02,38.242,96.023,35.651,14.174,1.100,37.580,15.819,38.033,0.930,55.058
2020-09-03,49.506,92.939,55.936,12.698,1.090,27.851,15.220,53.123,1.162,63.822
2020-09-04,33.508,92.179,54.671,20.940,1.009,34.093,14.739,40.929,2.473,55.342
2020-09-05,40.011,82.568,33.057,22.862,1.241,22.355,17.038,45.886,3.253,51.387
2020-09-06,58.556,86.584,44.457,23.255,1.103,19.688,18.279,72.383,3.450,64.145
2020-09-07,58.558,104.341,45.994,19.410,1.351,24.095,16.964,81.289,1.384,69.780
2020-09-08,55.482,77.999,35.220,14.215,0.713,28.442,15.331,31.374,2.194,58.185
2020-09-09,44.158,103.357,28.036,16.590,1.166,25.344,15.160,63.954,2.462,58.693
2020-09-10,51.335,83.783,39.902,25.762,1.239,39.058,18.383,32.164,1.007,58.783
2020-09-11,51.520,100.062,38.617,17.577,1.107,31.257,16.907,35.115,2.946,63.502
2020-09-12,42.123,72.553,36.514,20.717,1.148,42.943,15.681,72.305,1.042,50.130
2020-09-13,63.266,92.304,43.539,14.622,0.724,32.831,15.305,74.136,5.776,68.032
2020-09-14,58.115,78.911,33.994,21.683,1.307,13.112,16.401,78.839,3.395,59.529
2020-09-15,49.194,71.970,30.784,17.712,1.394,37.392,13.916,58.454,2.951,52.345
2020-09-16,51.052,88.161,40.873,25.234,1.348,19.433,17.743,81.588,1.449,60.149
2020-09-17,52.387,95.934,43.088,23.868,1.512,31.614,12.012,40.010,2.199,63.591
2020-09-18,34.278,77.264,30.587,17.521,1.260,24.577,13.969,44.983,2.245,46.435
2020-09-19,48.535,70.607,47.425,19.367,1.344,44.999,17.004,38.070,7.889,54.935
2020-09-20,44.966,84.573,25.836,17.244,1.247,40.077,11.742,77.852,6.765,53.022
2020-09-21,42.327,84.522,35.375,12.903,1.406,24.807,10.394,43.721,0.614,53.595
2020-09-22,48.018,90.794,37.936,15.713,0.727,29.108,15.278,39.331,5.126,58.834
2020-09-23,64.584,94.732,34.910,20.991,0.932,31.712,9.978,67.387,2.419,67.694
2020-09-24,55.274,84.577,35.480,21.626,1.676,36.044,11.153,34.625,1.283,60.106
2020-09-25,45.531,103.672,54.969,20.743,0.462,30.204,17.303,32.694,5.792,64.861
2020-09-26,54.643,87.315,33.193,18.491,1.158,22.826,14.406,36.403,1.487,60.155
2020-09-27,61.228,81.575,59.530,24.665,1.552,24.977,18.868,30.014,3.828,66.993
2020-09-28,57.411,68.900,43.497,20.318,1.172,29.969,11.390,71.819,5.241,58.075
2020-09-29,50.480,82.376,40.736,23.516,1.078,38.641,14.719,63.734,4.659,58.100
2020-09-30,44.825,81.636,43.810,11.131,1.239,32.995,16.199,42.593,7.832,55.665
2020-10-01,55.593,94.611,60.239,2.000,1.094,24.586,11.491,43.980,6.393,68.228
2020-10-02,53.170,89.651,32.051,21.419,1.209,34.539,18.103,78.658,6.306,59.891
2020-10-03,57.208,73.261,31.037,12.876,0.995,27.291,16.548,60.109,3.167,56.790
2020-10-04,55.162,86.816,33.961,18.938,1.533,36.233,10.199,71.912,0.563,60.418
2020-10-05,58.519,91.858,40.257,18.490,1.627,47.689,14.928,57.165,6.008,64.868
2020-10-06,45.892,100.483,26.194,27.937,1.160,27.488,16.216,44.263,7.998,58.329
2020-10-07,60.772,94.147,40.179,22.000,0.784,35.611,13.308,88.224,3.544,66.666
2020-10-08,51.883,92.961,53.548,20.829,1.043,24.782,10.661,63.939,7.891,64.539
2020-10-09,66.982,86.044,41.211,24.185,1.145,29.214,15.962,37.859,1.563,67.546
2020-10-10,44.952,89.427,37.659,21.842,1.352,30.207,21.789,54.365,2.724,56.836
2020-10-11,64.449,98.149,35.055,17.712,0.898,28.644,14.026,49.760,1.780,68.680
2020-10-12,52.248,72.448,47.188,25.357,0.969,47.241,19.929,42.845,4.064,57.296
2020-10-13,45.566,82.412,33.393,14.451,1.353,27.854,13.002,86.006,6.477,54.185
2020-10-14,47.027,78.322,54.771,21.616,1.482,34.108,15.946,82.855,3.055,57.964
2020-10-15,48.465,89.991,55.467,12.262,1.014,16.489,17.657,41.949,7.297,62.323
2020-10-16,54.559,98.663,42.054,21.020,0.800,33.024,15.363,51.129,4.586,65.289
2020-10-17,55.496,80.562,39.908,20.965,2.185,37.994,14.544,75.739,3.991,59.898
2020-10-18,46.879,62.810,48.245,28.382,1.435,26.307,17.668,42.510,6.403,51.931
2020-10-19,51.437,82.782,48.758,12.175,1.120,12.428,21.218,65.494,1.261,60.305
2020-10-20,68.942,96.240,33.552,16.996,1.461,29.729,16.503,71.988,6.303,70.054
2020-10-21,65.805,92.692,35.788,24.113,1.163,30.120,14.113,69.238,2.322,67.868
2020-10-22,55.664,91.818,29.421,21.677,1.460,35.069,15.155,72.385,2.606,61.262
2020-10-23,52.675,84.966,43.273,20.902,1.248,44.076,23.349,72.402,4.996,60.482
2020-10-24,53.536,75.215,45.333,15.219,1.227,27.340,16.263,87.888,7.265,58.399
2020-10-25,57.698,93.407,29.201,17.046,1.166,24.006,14.147,50.790,4.838,62.711
2020-10-26,44.829,80.170,36.358,26.225,0.766,21.832,12.568,82.715,5.367,53.737
2020-10-27,51.182,110.622,29.222,19.742,1.781,31.387,10.602,31.308,6.324,64.622
2020-10-28,40.129,94.763,32.810,21.877,0.918,33.355,17.250,47.292,2.445,55.055
2020-10-29,56.917,83.537,44.408,19.424,0.792,26.180,18.205,32.919,6.704,62.401
2020-10-30,59.154,83.525,34.132,14.085,1.136,35.451,15.135,69.072,3.635,61.461
2020-10-31,50.372,89.014,37.593,24.669,0.912,33.258,16.367,36.047,1.817,59.409
2020-11-01,67.097,87.861,26.982,22.516,1.184,30.303,12.990,80.742,3.126,65.303
2020-11-02,44.975,101.747,41.496,31.528,1.406,23.683,16.993,68.796,2.346,61.311
2020-11-03,43.350,92.773,39.646,14.922,1.499,26.627,18.133,31.729,2.215,57.436
2020-11-04,57.151,83.932,34.168,24.113,1.444,12.992,15.180,72.887,2.619,60.589
2020-11-05,64.031,110.501,38.488,13.442,1.108,31.651,21.956,81.722,1.857,72.863
2020-11-06,69.431,92.445,41.442,20.787,1.215,30.184,14.475,69.667,5.508,70.737
2020-11-07,52.601,100.005,33.481,24.883,1.322,31.319,17.941,31.831,4.850,62.998
2020-11-08,65.221,86.607,28.190,9.639,0.673,33.530,19.742,81.475,5.363,64.230
2020-11-09,56.609,96.702,54.445,18.975,1.371,32.701,17.074,73.948,3.078,68.204
2020-11-10,55.870,96.570,34.934,17.184,0.763,29.227,16.852,52.707,6.273,63.893
2020-11-11,64.660,74.959,39.226,16.490,1.812,30.341,13.244,49.718,1.472,62.663
2020-11-12,63.156,114.413,48.087,21.926,1.079,20.170,21.718,58.789,4.784,75.519
2020-11-13,45.680,107.579,68.232,25.603,1.145,25.914,17.254,82.026,2.566,68.760
2020-11-14,70.463,91.120,30.044,19.334,0.969,30.353,19.496,45.124,4.457,68.576
2020-11-15,70.057,84.496,43.599,21.027,1.011,24.849,20.024,36.058,2.927,69.097
2020-11-16,54.384,99.429,34.340,20.572,1.882,36.021,16.245,81.878,6.429,63.889
2020-11-17,62.933,97.261,35.690,20.009,1.482,25.390,17.663,31.577,7.185,67.783
2020-11-18,64.103,100.399,34.238,14.553,0.735,31.514,22.387,84.660,6.069,69.019
2020-11-19,62.627,99.214,30.995,25.542,1.651,30.816,15.162,48.345,1.817,67.276
2020-11-20,56.535,102.822,39.670,21.476,1.558,35.224,25.029,60.493,2.562,67.048
2020-11-21,55.966,112.701,28.204,21.974,1.116,36.306,16.545,37.938,7.395,67.434
2020-11-22,61.541,104.384,47.574,15.967,1.292,34.858,15.377,84.135,3.779,71.601
2020-11-23,71.540,88.688,40.440,17.704,1.196,15.258,19.450,74.990,7.559,70.464
2020-11-24,66.925,113.298,43.379,19.119,1.792,38.359,25.817,85.449,3.443,76.128
2020-11-25,60.034,116.572,36.270,12.329,0.961,40.691,13.600,70.994,7.638,72.243
2020-11-26,69.601,132.185,37.062,11.560,1.244,26.625,19.053,41.082,7.443,81.868
2020-11-27,41.072,89.935,42.301,16.996,1.072,31.657,21.049,48.496,5.454,55.976
2020-11-28,73.488,104.109,30.688,22.613,0.770,23.764,19.867,59.211,0.566,74.114
2020-11-29,50.822,81.376,37.136,16.734,1.857,16.361,21.059,66.435,3.503,57.251
2020-11-30,62.287,108.249,33.123,14.906,0.846,24.829,17.908,85.588,7.334,70.243
2020-12-01,56.681,97.762,32.875,15.927,1.266,26.219,18.413,53.037,7.138,64.244
2020-12-02,55.736,123.010,23.121,17.723,0.678,27.516,19.919,72.184,1.905,69.395
2020-12-03,75.840,96.566,50.715,18.231,1.080,23.288,17.128,87.661,3.494,77.033
2020-12-04,63.275,87.961,34.508,30.828,1.327,24.866,20.538,39.142,6.766,64.927
2020-12-05,70.256,100.686,49.307,25.273,0.953,29.923,19.662,81.763,4.834,75.195
2020-12-06,67.580,86.193,48.550,25.124,1.376,24.608,19.575,55.242,6.855,69.358
2020-12-07,72.246,114.013,29.712,25.843,1.119,33.805,22.105,73.945,6.699,76.269
2020-12-08,69.523,86.409,31.293,15.006,1.548,34.772,15.841,47.612,7.306,66.943
2020-12-09,59.126,107.906,60.484,13.888,1.609,46.663,20.776,50.039,1.379,74.031
2020-12-10,77.844,87.409,54.007,14.466,1.024,37.880,28.577,31.628,1.589,75.946
2020-12-11,66.412,105.553,39.748,26.673,1.223,31.702,18.529,88.284,1.121,72.821
2020-12-12,58.400,125.762,42.059,17.264,1.255,25.658,25.807,78.807,7.515,75.340
2020-12-13,67.921,113.510,34.953,13.743,1.386,32.056,22.279,35.635,4.064,75.004
2020-12-14,83.847,101.847,43.459,17.845,1.204,32.286,20.472,89.971,0.982,81.169
2020-12-15,79.141,110.751,34.263,18.807,1.257,26.407,18.485,66.301,2.911,79.648
2020-12-16,70.051,111.827,23.741,21.342,1.127,35.486,23.032,81.224,3.136,73.322
2020-12-17,70.548,116.959,29.428,21.255,1.235,20.213,27.141,34.000,6.572,76.247
2020-12-18,71.274,99.153,40.169,15.859,1.589,28.289,21.781,53.367,6.016,73.416
2020-12-19,90.967,119.338,30.951,23.428,1.394,33.891,22.875,70.179,5.670,87.475
2020-12-20,77.917,86.961,39.462,16.804,1.410,27.987,26.318,36.386,0.664,72.939
2020-12-21,78.811,108.300,31.403,19.219,1.417,28.553,24.480,59.334,7.330,78.176
2020-12-22,84.124,110.313,33.741,23.434,1.154,29.035,18.910,56.561,2.117,81.904
2020-12-23,78.304,122.126,46.825,16.791,1.296,24.151,24.095,42.962,5.218,85.155
2020-12-24,74.835,116.618,41.980,17.153,0.874,38.217,28.506,48.016,0.964,80.799
2020-12-25,75.850,102.936,39.923,22.958,1.581,22.874,24.030,88.027,1.111,76.790
2020-12-26,77.363,107.742,47.032,15.711,0.365,32.227,16.088,47.319,0.572,80.410
2020-12-27,78.154,120.180,43.845,18.076,1.174,32.896,25.648,42.806,4.744,83.900
2020-12-28,84.788,118.005,51.573,22.779,1.542,23.360,24.060,62.173,5.220,88.110
2020-12-29,79.899,113.606,36.321,30.270,0.791,30.512,19.341,70.257,0.878,81.296
2020-12-30,85.861,115.192,36.563,23.027,1.320,23.633,19.962,73.506,2.679,84.801
2020-12-31,79.871,127.564,29.591,22.363,0.996,39.737,28.097,75.255,6.886,84.123
2021-01-01,81.145,115.426,36.568,22.654,1.089,22.029,22.975,32.210,1.260,82.514
2021-01-02,65.047,120.324,47.718,14.634,1.484,25.423,22.622,53.626,2.124,78.164
2021-01-03,88.879,143.506,50.400,20.578,1.259,21.430,25.409,76.437,3.683,97.571
2021-01-04,84.836,108.171,47.682,19.851,0.590,20.496,23.755,84.291,6.817,84.406
2021-01-05,90.563,104.490,25.646,21.608,0.907,41.139,26.160,66.132,2.411,81.758
2021-01-06,59.923,131.444,48.665,20.583,1.493,33.799,25.423,33.138,7.979,79.128
2021-01-07,100.313,117.421,25.292,21.898,1.335,30.982,22.602,53.799,3.164,90.441
2021-01-08,83.002,121.622,47.185,18.443,1.724,25.404,24.839,34.454,3.398,87.425
2021-01-09,93.495,117.589,37.058,20.293,1.705,36.353,27.871,74.912,1.416,89.436
2021-01-10,76.820,123.397,45.620,13.861,1.097,24.230,26.839,33.810,5.601,84.553
2021-01-11,90.549,142.573,29.340,18.400,1.951,35.555,26.636,41.144,2.326,93.915
2021-01-12,77.726,135.200,49.369,26.954,1.207,23.892,32.863,55.018,5.217,89.297
2021-01-13,81.667,136.389,28.280,21.594,0.911,25.488,29.412,57.759,2.174,87.407
2021-01-14,102.472,114.191,34.652,19.895,1.010,35.308,29.944,54.389,3.409,92.424
2021-01-15,86.135,117.426,32.015,29.481,0.523,36.047,27.056,57.804,6.925,84.698
2021-01-16,89.898,101.128,25.966,13.196,1.682,34.182,28.380,72.794,6.042,80.481
2021-01-17,95.615,122.003,40.756,14.453,1.678,22.652,26.592,52.156,1.659,92.560
2021-01-18,93.113,140.239,54.449,28.564,0.895,26.873,30.382,62.865,5.058,99.518
2021-01-19,90.841,136.414,61.335,20.230,1.132,31.098,27.881,48.202,5.215,98.612
2021-01-20,93.045,129.598,40.777,18.787,1.229,24.055,29.042,51.218,1.179,93.558
2021-01-21,109.838,132.156,48.933,14.004,0.912,39.597,29.019,66.828,3.994,104.352
2021-01-22,90.631,126.052,41.857,22.238,0.673,13.186,28.643,59.430,2.455,91.502
2021-01-23,93.179,135.546,43.991,22.722,1.137,24.549,37.671,73.382,4.003,96.051
2021-01-24,100.450,141.711,37.263,14.528,1.104,26.433,27.015,63.632,6.328,100.191
2021-01-25,101.360,118.443,41.561,19.299,1.083,10.092,27.145,78.214,1.687,94.525
2021-01-26,102.480,138.144,44.300,18.322,1.267,20.226,31.410,56.604,1.425,101.543
2021-01-27,98.557,145.012,35.372,21.280,1.629,34.377,27.697,59.462,2.520,99.857
2021-01-28,84.762,132.073,39.380,14.404,1.109,30.212,28.761,70.198,7.642,89.879
2021-01-29,107.429,143.763,39.533,26.260,1.251,41.012,26.528,43.275,6.109,104.750
2021-01-30,85.643,165.429,46.611,24.579,1.418,40.817,31.412,53.156,0.646,101.772
2021-01-31,97.681,136.760,31.472,18.184,1.366,33.031,31.599,67.490,3.508,96.163
2021-02-01,89.668,142.253,39.588,18.918,1.016,32.193,29.289,31.733,2.430,95.427
2021-02-02,95.627,131.450,55.296,19.318,1.229,30.462,32.525,56.218,5.286,98.308
2021-02-03,99.203,141.148,49.312,16.108,1.364,11.414,24.950,65.931,3.945,101.808
2021-02-04,99.572,144.437,50.793,17.783,0.861,20.238,28.546,88.043,7.734,103.276
2021-02-05,100.799,142.276,40.195,18.649,1.579,30.705,30.298,82.621,2.142,101.122
2021-02-06,110.751,130.618,42.568,28.064,1.629,34.312,27.430,46.845,4.909,103.075
2021-02-07,101.883,143.360,48.018,24.733,0.983,32.028,25.839,60.433,5.752,103.553
2021-02-08,96.708,156.394,52.482,24.673,1.258,23.753,30.297,33.385,6.692,105.769
2021-02-09,106.776,146.726,24.387,21.850,1.393,36.562,33.436,44.445,3.552,102.283
2021-02-10,108.975,152.322,29.476,14.413,1.036,40.377,35.333,76.491,5.652,106.079
2021-02-11,90.028,140.787,50.476,19.793,1.344,36.566,29.974,37.399,2.774,97.345
2021-02-12,105.013,151.105,37.785,24.852,1.249,36.927,33.944,45.461,3.766,105.395
2021-02-13,106.221,146.840,34.626,13.709,0.760,26.085,33.780,86.643,7.217,104.088
2021-02-14,98.603,134.972,29.967,23.183,1.338,37.532,35.650,79.431,7.624,95.787
2021-02-15,112.355,148.093,35.560,31.613,0.870,31.020,31.066,76.910,5.891,107.718
2021-02-16,100.509,135.411,28.781,25.309,1.482,33.581,26.841,81.873,3.308,96.634
2021-02-17,103.067,139.411,56.729,27.070,0.999,32.558,32.565,74.976,6.650,104.703
2021-02-18,101.025,148.037,39.821,21.092,1.152,29.150,29.428,37.235,0.694,102.888
2021-02-19,102.874,149.513,39.536,24.840,1.612,23.980,30.413,60.994,1.271,104.198
2021-02-20,94.312,135.037,44.705,16.411,1.349,29.425,31.790,56.655,5.460,96.608
2021-02-21,91.888,157.850,47.699,23.979,0.876,36.907,31.786,48.669,2.684,102.839
2021-02-22,116.484,153.403,47.567,23.272,0.896,26.910,33.334,80.042,7.635,113.777
2021-02-23,97.265,141.000,48.589,21.450,1.020,36.253,35.123,57.848,3.770,100.650
2021-02-24,96.415,133.028,34.953,26.580,1.318,35.159,32.012,33.618,3.720,95.107
2021-02-25,87.417,147.303,37.617,17.306,1.307,27.907,34.402,46.498,5.586,95.423
2021-02-26,99.823,144.632,46.152,19.065,0.947,39.722,33.356,43.717,6.257,102.532
2021-02-27,94.634,150.553,35.781,20.477,0.850,27.511,36.213,83.249,4.067,99.639
2021-02-28,118.631,146.112,39.959,14.852,1.284,40.567,32.932,68.846,2.105,111.141
